Name,RO5_violations,Smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,NumRadicalElectrons,NumValenceElectrons,FP1,FP2,FP3,HeavyAtomMolWt,pIC50
CHEMBL13389,1,COC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,active,515.588,2.9433,5,8,0,192,0.944444444,1.583333333,2.222222222,486.356,6.602059991
CHEMBL13432,2,O=C(Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1)NC1CCCCC1,active,582.723,4.2192,6,7,0,220,0.902439024,1.56097561,2.243902439,544.419,6.585026652
CHEMBL12911,1,CCOC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,active,529.615,3.3334,5,8,0,198,0.945945946,1.594594595,2.243243243,498.367,6.657577319
CHEMBL274807,0,O=S(=O)(Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1)C1CCCCC1,intermediate,448.585,3.0386,4,6,0,170,1,1.677419355,2.35483871,416.329,5.698970004
CHEMBL67404,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-n2ncc(Cc3c(F)cc(F)cc3F)n2)cc1,inactive,608.646,4.3369,3,8,0,222,0.930232558,1.651162791,2.325581395,581.43,5
CHEMBL442172,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)COc2ccccc2)cc1)c1ccc(I)cc1,active,552.434,3.664,3,5,0,164,0.935483871,1.612903226,2.290322581,527.234,7.096910013
CHEMBL266195,0,C=CCc1ccccc1OCC(O)CNC(C)C,active,249.354,2.1528,2,3,0,100,1.388888889,2.111111111,2.777777778,226.17,8.311580178
CHEMBL114478,0,Clc1ccc(N2CCNCC2)cc1,inactive,196.681,1.7496,1,2,0,70,1.076923077,1.692307692,2.307692308,183.577,4.823908741
CHEMBL471,0,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,intermediate,272.37,1.0895,3,4,0,102,1.222222222,1.777777778,2.222222222,252.21,5.045757491
CHEMBL34328,1,CCC(O)CCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,inactive,551.669,3.5016,4,9,0,206,1,1.769230769,2.461538462,518.405,4.251811973
CHEMBL333417,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccccc3C(F)(F)F)cs2)cc1,intermediate,624.71,6.5574,3,7,0,222,0.930232558,1.674418605,2.372093023,597.494,5.721246399
CHEMBL287947,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2cnc(CCCC3CCCC3)o2)cc1,active,574.747,5.916,3,7,0,216,0.975609756,1.756097561,2.487804878,536.443,6
CHEMBL292947,0,CC(C)c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3cccnc3)cc2)cc1,active,469.607,3.5778,3,6,0,176,1.03030303,1.757575758,2.393939394,438.359,6
CHEMBL162200,0,CN(c1ccc(C(=O)NCC2CN(c3ccccc3)CCN2)cc1)S(C)(=O)=O,intermediate,402.52,1.2906,2,5,0,150,1.178571429,1.857142857,2.5,376.312,5.958607315
CHEMBL67672,0,Nc1ccc(OC[C@@H](O)CNCCc2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2)cn1,intermediate,460.531,2.1757,4,7,0,170,1.0625,1.78125,2.4375,435.331,5.698970004
CHEMBL33168,0,Cc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,inactive,479.562,3.10652,3,8,0,176,1.058823529,1.823529412,2.470588235,454.362,5
CHEMBL39577,2,CCCCCc1ncc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)o1,active,534.682,5.1358,3,7,0,200,0.973684211,1.763157895,2.473684211,500.41,6.698970004
CHEMBL2011213,0,COc1ccc(NC(=O)NCCNC[C@H](O)COc2ccccc2C#N)cc1,active,384.436,1.71788,4,6,0,148,1.178571429,1.928571429,2.642857143,360.244,9.958607315
CHEMBL2011220,0,N#Cc1c(F)cccc1OC[C@@H](O)CNCCNC(=O)Nc1ccc(C(=O)O)cc1,active,416.409,1.54658,5,6,0,158,1.166666667,1.9,2.566666667,395.241,7.677780705
CHEMBL2011221,0,N#Cc1ccc(F)cc1OC[C@@H](O)CNCCNC(=O)Nc1ccc(C(=O)O)cc1,active,416.409,1.54658,5,6,0,158,1.166666667,1.9,2.566666667,395.241,8.698970004
CHEMBL2011223,0,CCOc1ccc(NC(=O)NCCNC[C@H](O)COc2cccc(F)c2C#N)cc1,active,416.453,2.24708,4,6,0,160,1.2,1.966666667,2.666666667,391.253,8.698970004
CHEMBL2011230,0,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)Nc1nnn(CCF)n1,active,392.395,-0.33472,4,9,0,150,1.392857143,2.214285714,3,371.227,8
CHEMBL2011236,0,N#Cc1ccccc1OC[C@@H](O)CNCCNS(=O)(=O)c1ccccc1F,active,393.44,1.00518,3,6,0,144,1.148148148,1.851851852,2.592592593,373.28,8.301029996
CHEMBL285242,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(CCOC3CCCC3)n2)cc1,intermediate,577.707,4.2998,3,9,0,216,1.024390244,1.804878049,2.536585366,542.427,5.079198618
CHEMBL166188,1,O=C1N(CCCc2ccccc2)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,intermediate,599.757,4.6229,3,6,0,224,0.860465116,1.604651163,2.325581395,562.461,5.397940009
CHEMBL434284,1,COCCCCN1CCN(c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)C1=O,inactive,567.712,3.4167,3,7,0,214,1.05,1.825,2.525,530.416,4.301029996
CHEMBL316868,0,CS(=O)(=O)Nc1ccc(C(O)CNCCOc2ccc(-n3ccnc3)cc2)cc1,intermediate,416.503,1.9458,3,7,0,154,1.137931034,1.862068966,2.482758621,392.311,5.292429824
CHEMBL68408,2,CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(N)nc3)cc2)cc1,active,584.743,3.7384,6,8,0,222,0.975609756,1.707317073,2.390243902,544.423,6.045757491
CHEMBL3747455,0,CCc1nnc([C@@H]2[C@H]3CN(C(=O)c4ccc(C[C@@H]5CC[C@H]([C@H](O)c6ccccc6)N5)cc4)C[C@H]32)o1,inactive,472.589,3.5143,2,6,0,182,1.085714286,1.828571429,2.514285714,440.333,4.698970004
CHEMBL83753,2,CCCCCCCCn1ccn(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)c1=O,intermediate,591.778,5.061,3,8,0,224,0.928571429,1.666666667,2.380952381,550.45,5.259637311
CHEMBL3746280,0,CC1(C)CC2(CCN(C(=O)c3ccc(C[C@@H]4CC[C@H]([C@H](O)c5ccccc5)N4)cc3)CC2)C(=O)O1,inactive,476.617,4.0312,2,5,0,186,1.085714286,1.771428571,2.4,440.329,4.698970004
CHEMBL284965,1,CC(C)CCCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,inactive,549.697,4.7768,3,8,0,206,1,1.769230769,2.461538462,514.417,4.585026652
CHEMBL1278088,0,Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2c(c1=O)CCCC2,active,432.572,2.529,1,7,0,168,0.90625,1.71875,2.59375,400.316,6
CHEMBL3765335,0,C[C@@H](C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)n1ncccc1=O,inactive,432.524,2.8397,3,6,0,166,1.125,1.875,2.59375,404.3,4.698970004
CHEMBL63357,1,COc1ccc(-c2cnn(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)n2)cc1F,intermediate,588.665,4.1435,3,9,0,216,1.023809524,1.80952381,2.5,559.433,5.251811973
CHEMBL63825,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-n2ncc(COc3ccc(OC(F)(F)F)cc3)n2)cc1,intermediate,654.671,4.8064,3,10,0,240,0.913043478,1.630434783,2.304347826,625.439,5.207608311
CHEMBL543251,0,CS(=O)(=O)Nc1ccc(OC[C@H](O)CNCCOc2ccc(-n3ccnc3)cc2)cc1.Cl,inactive,482.99,2.0739,3,8,0,174,1.0625,1.71875,2.34375,455.774,4.420216403
CHEMBL104377,0,CC(C)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,inactive,363.483,2.0974,3,5,0,136,1.16,1.88,2.48,338.283,4
CHEMBL302893,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-n2ncc(-c3ccc(OC(F)(F)F)cc3)n2)cc1,intermediate,624.645,4.8944,3,9,0,228,0.931818182,1.659090909,2.318181818,597.429,5.886056648
CHEMBL63760,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-n2ncc(-c3ccc(C(F)(F)F)cc3)n2)cc1,inactive,608.646,5.0146,3,8,0,222,0.906976744,1.627906977,2.279069767,581.43,4.677780705
CHEMBL4085173,1,O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1CCN(Cc2nnn(CC(F)(F)F)n2)CC1,inactive,543.594,2.5901,2,8,0,208,1.025641026,1.743589744,2.435897436,511.338,4.698970004
CHEMBL304991,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-n2ncc(Cc3ccc(OC(F)(F)F)cc3)n2)cc1,intermediate,638.672,4.8182,3,9,0,234,0.911111111,1.622222222,2.288888889,609.44,5.585026652
CHEMBL63963,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-n2ncc(Cc3cccc(F)c3)n2)cc1,intermediate,572.666,4.0587,3,8,0,210,0.926829268,1.731707317,2.463414634,543.434,5.522878745
CHEMBL4594173,2,CC(C)NC[C@H](O)COc1ccccc1CCCC(=O)NCCNC(=O)CCCc1ccccc1OC[C@@H](O)CNC(C)C,active,614.828,2.74,6,8,0,246,0.659090909,1.045454545,1.431818182,560.396,7.580044252
CHEMBL4441975,2,CC(C)NC[C@H](O)COc1ccccc1CCCCCCCCCCCCc1ccccc1OC[C@@H](O)CNC(C)C,active,584.886,6.8482,4,6,0,238,0.523809524,0.857142857,1.214285714,524.406,7.860120914
CHEMBL4472564,2,CC(C)NC[C@H](O)COc1ccccc1CCCC(=O)NCCCCNC(=O)CCCc1ccccc1OC[C@@H](O)CNC(C)C,active,642.882,3.5202,6,8,0,258,0.630434783,1.02173913,1.413043478,584.418,6.740000205
CHEMBL351967,1,O=C1N(CCC2CCCC2)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,inactive,577.751,4.5704,3,6,0,218,1,1.756097561,2.463414634,538.439,5
CHEMBL74085,3,CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CC3NCCc4cc(O)c(O)cc43)cc2)cc1,intermediate,552.697,5.0299,6,6,0,208,0.948717949,1.641025641,2.358974359,516.409,5.920818754
CHEMBL296380,1,CCCCCCCCc1cccc(N2CCc3cc(S(=O)(=O)Nc4ccccc4)ccc32)c1,intermediate,462.659,7.0846,1,3,0,174,0.848484848,1.636363636,2.454545455,428.387,5.602059991
CHEMBL349978,0,COc1ccccc1N1CCNC(CNC(=O)c2ccc(NS(C)(=O)=O)cc2)C1,active,418.519,1.2749,3,6,0,156,1.206896552,1.931034483,2.620689655,392.311,6.638272164
CHEMBL59517,0,COc1ccc(N2CCNCC2)cc1,inactive,192.262,1.1048,1,3,0,76,1.142857143,1.785714286,2.357142857,176.134,4.420216403
CHEMBL163531,1,CCCCCCCCn1ncn(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)c1=O,intermediate,592.766,4.456,3,9,0,224,0.952380952,1.69047619,2.404761905,552.446,5.698970004
CHEMBL323113,2,CCCCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,active,567.756,5.2301,5,6,0,216,0.9,1.6,2.3,526.428,6.013228266
CHEMBL104981,0,CC(C)c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,inactive,439.581,3.8715,3,5,0,164,0.967741935,1.677419355,2.290322581,410.349,4.522878745
CHEMBL154419,0,C[C@H](CNc1ccc(CC(=O)O)cc1)NC[C@H](O)c1cccc(Cl)c1,active,362.857,3.0907,4,4,0,134,1.16,1.88,2.52,339.673,6
CHEMBL12686,0,COc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,active,472.563,2.7736,4,7,0,176,0.909090909,1.545454545,2.181818182,444.339,6.853871964
CHEMBL11629,0,Cc1nccn1-c1ccc(OCCNCC(O)COc2ccc(NS(C)(=O)=O)cc2)cc1.O=P(O)(O)O,intermediate,558.55,1.03192,6,9,0,204,1.027027027,1.594594595,2.135135135,527.302,5.552841969
CHEMBL4574652,2,CC(C)NC[C@H](O)COc1ccccc1CCNC(=O)NCCc1ccccc1OC[C@@H](O)CNC(C)C,active,530.71,2.2464,6,7,0,212,0.710526316,1.105263158,1.5,484.342,6.900008766
CHEMBL58798,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(F)cc3)cs2)cc1,intermediate,574.703,5.6777,3,7,0,204,0.925,1.65,2.35,547.487,5.823908741
CHEMBL277613,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-n2ncc(COc3ccc(C(F)(F)F)cc3)n2)cc1,active,638.672,4.9266,3,9,0,234,0.933333333,1.666666667,2.333333333,609.44,6.036212173
CHEMBL461571,2,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@H](C)C(=O)O)c1,intermediate,531.914,6.63292,1,5,0,192,1.027027027,1.72972973,2.378378378,510.746,5.390405591
CHEMBL309673,1,CCCCCCN1CC(=O)N(c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)C1=O,inactive,579.723,4.097,3,7,0,218,1,1.756097561,2.43902439,542.427,5
CHEMBL275114,1,CCCCCCN(C)C(=O)N(C)c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,active,612.793,4.8333,4,7,0,234,0.930232558,1.604651163,2.255813953,568.441,6.292429824
CHEMBL1078495,0,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccccc1COc1ccccc1,intermediate,467.569,4.7786,3,5,0,178,0.914285714,1.685714286,2.457142857,438.337,5.008773924
CHEMBL289316,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2cnc(Cc3cc(F)c(F)c(F)c3)o2)cc1,intermediate,608.642,5.4112,3,7,0,222,0.906976744,1.627906977,2.302325581,581.426,5.698970004
CHEMBL38861,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2coc(COc3ccc(C(F)(F)F)cc3)n2)cc1,inactive,638.668,6.0009,3,8,0,234,0.955555556,1.688888889,2.355555556,609.436,4.37675071
CHEMBL338664,2,CCCCCCCCc1csc(N2CCc3cc(N/C(S)=N/c4ccc(CCNC[C@H](O)c5cccnc5)cc4)ccc32)n1,active,628.912,8.0304,4,7,0,232,1.068181818,1.909090909,2.727272727,584.56,6.958607315
CHEMBL162182,0,CS(=O)(=O)Nc1ccc(NCC2CN(c3ccccc3)CCN2)cc1,intermediate,360.483,1.9484,3,5,0,134,1.08,1.76,2.44,336.291,5.638272164
CHEMBL285704,1,CC(=O)Nc1ccc(OCc2nc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)no2)cc1,intermediate,628.711,4.3355,4,10,0,232,0.977777778,1.711111111,2.4,596.455,5.698970004
CHEMBL308860,3,CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(-c3ccc(OCC4NCCc5cc(O)c(O)cc54)cc3)c2)cc1,intermediate,644.794,6.5332,6,7,0,242,0.891304348,1.652173913,2.413043478,604.474,5.187086643
CHEMBL105968,0,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(Br)cc1,inactive,476.396,3.5106,3,5,0,152,1.034482759,1.75862069,2.413793103,454.22,5
CHEMBL67998,3,CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc3cc(CC4NCCc5cc(O)c(O)cc54)ccc3c2)cc1,active,602.757,6.1831,6,6,0,226,0.88372093,1.604651163,2.395348837,564.453,6
CHEMBL294172,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(CCCC3CCCC3)cs2)cc1,intermediate,590.815,6.3845,3,7,0,216,1,1.780487805,2.512195122,552.511,5.15490196
CHEMBL4074920,1,Cc1noc(-c2cccc(CN3CCN(C(=O)c4ccc(C[C@@H]5CC[C@H]([C@H](O)c6ccccc6)N5)cc4)CC3)n2)n1,inactive,552.679,3.79472,2,8,0,212,0.975609756,1.756097561,2.487804878,516.391,4.698970004
CHEMBL3099716,1,CC1(C)OC(=O)N([C@H]2CC[C@H](c3cnc(N)c(-c4ncccn4)c3)CC2)[C@H]1c1ccccc1,inactive,443.551,5.1191,1,6,0,170,0.96969697,1.666666667,2.363636364,414.319,4.314258261
CHEMBL3746068,0,Nc1nc(CNC(=O)c2ccc(C[C@@H]3CC[C@H]([C@H](O)c4ccccc4)N3)cc2)cs1,inactive,422.554,3.052,4,6,0,156,1.2,1.966666667,2.666666667,396.346,4.698970004
CHEMBL3747244,0,O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1CCC2(CCOC2=O)CC1,inactive,448.563,3.2526,2,5,0,174,1.060606061,1.787878788,2.454545455,416.307,4.698970004
CHEMBL3745890,0,Cn1nnc([C@@H]2[C@H]3CN(C(=O)c4ccc(C[C@@H]5CC[C@H]([C@H](O)c6ccccc6)N5)cc4)C[C@H]32)n1,inactive,458.566,2.0924,2,7,0,176,1.088235294,1.823529412,2.5,428.326,4.698970004
CHEMBL12945,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1)c1ccc(Cl)c(Cl)c1,inactive,511.427,4.0718,4,6,0,176,0.939393939,1.636363636,2.303030303,487.235,5
CHEMBL124584,0,O=[N+]([O-])/C=C(\Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)Nc1cccc(F)c1,intermediate,437.475,3.686,4,7,0,166,1.125,1.90625,2.59375,413.283,5.522878745
CHEMBL123745,2,CCCCCCCCc1csc(N2CCc3cc(N/C(=N/c4ccc(CCNC[C@H](O)c5cccnc5)cc4)NC#N)ccc32)n1,active,636.87,7.17128,4,8,0,240,1.086956522,1.934782609,2.739130435,592.518,7.795880017
CHEMBL13453,1,CCCC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,active,527.643,3.5036,5,7,0,198,0.945945946,1.594594595,2.243243243,494.379,6.27572413
CHEMBL13003,0,O=S(=O)(CCCc1ccccc1)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,active,484.618,3.3387,4,6,0,182,0.852941176,1.529411765,2.235294118,452.362,6
CHEMBL120238,2,N#CN/C(=N\c1cccc2c1CCN2c1nc(-c2ccc(OC(F)(F)F)cc2)cs1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,intermediate,684.748,6.83388,4,9,0,250,1.081632653,1.897959184,2.632653061,653.5,5.075720714
CHEMBL1684580,2,O=S(=O)(Nc1ccc(CC2CC[C@@H]([C@@H](O)c3ccccc3)N2)cc1)c1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,intermediate,649.76,7.6934,3,6,0,232,0.888888889,1.555555556,2.222222222,619.52,5.749579998
CHEMBL1684577,2,O=S(=O)(Nc1ccc(CC2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)c1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,intermediate,649.76,7.6934,3,6,0,232,0.888888889,1.555555556,2.222222222,619.52,5.53313238
CHEMBL13,0,COCCc1ccc(OCC(O)CNC(C)C)cc1,active,267.369,1.6132,2,4,0,108,1.210526316,1.894736842,2.473684211,242.169,6.754487332
CHEMBL49080,0,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,active,277.195,2.9971,3,3,0,96,1.294117647,1.764705882,2.176470588,259.051,6.920818754
CHEMBL55852,1,CCCCCCc1ccnc(N2CCc3cc(S(=O)(=O)Nc4ccccc4)ccc32)n1,intermediate,436.581,5.0944,1,5,0,162,1.032258065,1.870967742,2.677419355,408.357,5.853871964
CHEMBL304090,0,CCc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(N)nc3)cc2)cc1,active,470.595,2.599,4,7,0,176,1.03030303,1.727272727,2.363636364,440.355,6.356547324
CHEMBL67416,0,COc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(N)nc3)cc2)cc1,intermediate,472.567,2.0452,4,8,0,176,1.03030303,1.727272727,2.363636364,444.343,5.259637311
